code_good_service,name_good_service,date_month,cpi_index,pct_change
011131.1,Bread - kmaj,2024-01-01,85.91800810616672,-25.0
011131.1,Bread - kmaj,2024-02-01,143.19668017694454,66.66666666666669
011131.1,Bread - kmaj,2024-03-01,143.19668017694454,0.0
011131.1,Bread - kmaj,2024-04-01,119.92721964819103,-16.250000000000014
011131.1,Bread - kmaj,2024-05-01,130.92267901892072,9.168443496801729
011131.1,Bread - kmaj,2024-06-01,107.3975101327084,-17.96875
011131.1,Bread - kmaj,2024-07-01,116.34730264376745,8.333333333333343
011131.1,Bread - kmaj,2024-08-01,139.61676317252093,20.0
011131.1,Bread - kmaj,2024-09-01,139.61676317252093,0.0
011131.1,Bread - kmaj,2024-10-01,118.13726114597925,-15.384615384615387
011131.1,Bread - kmaj,2024-11-01,197.61141864418346,67.27272727272725
011131.1,Bread - kmaj,2024-12-01,928.9884626479276,370.1086956521738
011131.1,Bread - kmaj,2025-01-01,558.4670526900836,-39.884393063583815
011131.1,Bread - kmaj,2025-02-01,55.23300521110718,-90.1098901098901
011131.1,Bread - kmaj,2025-03-01,183.4707464767102,232.17592592592598
011131.1,Bread - kmaj,2025-04-01,572.786720707778,212.19512195121945
011131.1,Bread - kmaj,2025-05-01,1288.7701215925008,125.00000000000006
011131.1,Bread - kmaj,2025-06-01,1288.7701215925008,0.0
011131.1,Bread - kmaj,2025-07-01,2577.5402431850016,100.0
011131.1,Bread - kmaj,2025-08-01,2577.5402431850016,0.0
011131.1,Bread - kmaj,2025-09-01,773.2620729555005,-70.0
011131.1,Bread - kmaj,2025-10-01,59.06863057298962,-92.36111111111111
011131.1,Bread - kmaj,2025-11-01,86.45499565683028,46.363636363636374
011131.1,Bread - kmaj,2025-12-01,71.59834008847227,-17.18426501035198
011139,Other bakery products,2022-12-01,95.12838835359207,
011139,Other bakery products,2023-01-01,94.5851926489673,-0.5710132527481875
011139,Other bakery products,2023-02-01,98.51881272000976,4.158811713416142
011139,Other bakery products,2023-03-01,101.51909597725414,3.0453912043897304
011139,Other bakery products,2023-04-01,104.61278252801762,3.0473937154214212
011139,Other bakery products,2023-05-01,104.96987142007423,0.3413434605479324
011139,Other bakery products,2023-06-01,105.39636925550265,0.40630499938562536
011139,Other bakery products,2023-07-01,105.03766798440303,-0.34033551025846975
011139,Other bakery products,2023-08-01,104.9951271038511,-0.04050059504200476
011139,Other bakery products,2023-09-01,105.80750066954418,0.7737250176282515
011139,Other bakery products,2023-10-01,105.76968337841419,-0.03574159760951545
